Region,Job Title,Job Openings (2024),Projected Openings (2030),Automation Risk (%),AI Impact Level,Job Status,Required Education,Job Growth,Sector
Europe,Furniture designer,4317,15766,47.26,Moderate,Decreasing,Associate Degree,11449,Software & Platform
Europe,Further education lecturer,11215,5502,81.27,Moderate,Decreasing,Associate Degree,-5713,Software & Platform
Europe,Gaffer,15488,3513,88.17,Moderate,Decreasing,Associate Degree,-11975,Software & Platform
Europe,Games developer,7644,12019,33.54,Moderate,Increasing,Master’s Degree,4375,Software & Platform
Europe,Garment/textile technologist,14515,21532,42.85,Low,Decreasing,PhD,7017,Software & Platform
Europe,Geochemist,18430,13841,45.27,Low,Increasing,Associate Degree,-4589,Software & Platform
Europe,"Geologist, engineering",18036,19760,36.87,High,Decreasing,High School,1724,Software & Platform
Europe,"Geologist, wellsite",16911,22032,33.86,Low,Increasing,High School,5121,Software & Platform
Europe,Geophysical data processor,5481,7311,53.3,Low,Increasing,High School,1830,Software & Platform
Europe,Geophysicist/field seismologist,1577,4485,17.35,Moderate,Increasing,PhD,2908,Software & Platform
Europe,Geoscientist,8746,13316,29.89,Low,Decreasing,High School,4570,Software & Platform
Europe,Glass blower/designer,11316,9372,33.6,Moderate,Decreasing,PhD,-1944,Software & Platform
Europe,Government social research officer,4078,298,94.03,Low,Decreasing,Associate Degree,-3780,Software & Platform
Europe,Haematologist,17343,9309,48.05,High,Decreasing,Associate Degree,-8034,Software & Platform
Europe,Health and safety adviser,8077,18339,73.49,High,Increasing,High School,10262,Software & Platform
Europe,Health and safety inspector,5275,2758,17.46,Low,Decreasing,Master’s Degree,-2517,Software & Platform
Europe,Health physicist,14477,13031,3.62,Low,Decreasing,Bachelor’s Degree,-1446,Software & Platform
Europe,Health promotion specialist,2840,6027,50.38,Low,Increasing,High School,3187,Software & Platform
Europe,Health service manager,14859,8155,31.2,Moderate,Decreasing,Associate Degree,-6704,Software & Platform
Europe,Health visitor,8127,15904,62.53,High,Increasing,Bachelor’s Degree,7777,Software & Platform
Europe,Herbalist,1384,8829,54.94,Low,Increasing,Bachelor’s Degree,7445,Software & Platform
Europe,Heritage manager,2678,510,14.44,High,Decreasing,Associate Degree,-2168,Software & Platform
Europe,Herpetologist,21174,19525,49.84,Moderate,Decreasing,High School,-1649,Software & Platform
Europe,Higher education lecturer,19084,9018,35.12,Moderate,Increasing,High School,-10066,Software & Platform
Europe,Historic buildings inspector/conservation officer,1244,8096,64.29,Low,Decreasing,PhD,6852,Software & Platform
Europe,Holiday representative,3871,5321,20.07,Moderate,Decreasing,Associate Degree,1450,Software & Platform
Europe,Homeopath,7297,13062,49.5,Low,Increasing,PhD,5765,Software & Platform
Europe,Horticultural therapist,14570,16554,60.74,High,Increasing,Master’s Degree,1984,Software & Platform
Europe,"Horticulturist, amenity",4066,8917,34.67,High,Decreasing,Associate Degree,4851,Software & Platform
Europe,"Horticulturist, commercial",6698,2859,81.3,Low,Increasing,PhD,-3839,Software & Platform
Europe,Hospital doctor,19888,20697,64.43,Moderate,Decreasing,PhD,809,Software & Platform
Europe,Hospital pharmacist,15671,10142,50.97,Low,Decreasing,Bachelor’s Degree,-5529,Software & Platform
Europe,Housing manager/officer,8101,9966,99.12,Low,Decreasing,High School,1865,Software & Platform
Europe,Human resources officer,19451,18346,60.97,Moderate,Decreasing,Bachelor’s Degree,-1105,Software & Platform
Europe,Hydrogeologist,19157,8761,44.24,High,Decreasing,Associate Degree,-10396,Software & Platform
Europe,Hydrographic surveyor,1617,4253,84.77,High,Increasing,PhD,2636,Software & Platform
Europe,Hydrologist,15612,20474,61.5,Low,Decreasing,Master’s Degree,4862,Software & Platform
Europe,IT consultant,10561,9906,39.86,High,Increasing,PhD,-655,Software & Platform
Europe,IT sales professional,5377,919,1.56,Low,Decreasing,Bachelor’s Degree,-4458,Software & Platform
Europe,IT technical support officer,3560,9884,68.75,Moderate,Decreasing,PhD,6324,Software & Platform
Europe,IT trainer,20455,14669,68.14,Low,Decreasing,Bachelor’s Degree,-5786,Software & Platform
Europe,Illustrator,8349,16299,36.91,Low,Increasing,Bachelor’s Degree,7950,Software & Platform
Europe,Immigration officer,24732,17865,83.14,Low,Increasing,Master’s Degree,-6867,Software & Platform
Europe,Industrial buyer,9472,1145,96.67,Low,Increasing,PhD,-8327,Software & Platform
Europe,Information officer,371,5726,14.21,High,Increasing,Associate Degree,5355,Software & Platform
Europe,Information systems manager,6144,7385,16.26,Moderate,Increasing,Bachelor’s Degree,1241,Software & Platform
Europe,Insurance account manager,11045,11288,53.59,Moderate,Increasing,Bachelor’s Degree,243,Software & Platform
Europe,Insurance broker,19823,17075,49.93,Low,Decreasing,High School,-2748,Software & Platform
Europe,Insurance claims handler,6371,2968,7.63,High,Decreasing,PhD,-3403,Software & Platform
Europe,Insurance risk surveyor,18964,29475,50.99,High,Increasing,Bachelor’s Degree,10511,Software & Platform
Europe,Intelligence analyst,9574,13142,32.87,Low,Increasing,Associate Degree,3568,Software & Platform
Europe,International aid/development worker,13766,6841,63.75,Low,Increasing,PhD,-6925,Software & Platform
Europe,Interpreter,3614,7433,9.25,Moderate,Increasing,High School,3819,Software & Platform
Europe,Investment analyst,1788,4135,39.19,Moderate,Increasing,High School,2347,Software & Platform
Europe,"Investment banker, corporate",18123,16266,47.72,Low,Increasing,High School,-1857,Software & Platform
Europe,"Investment banker, operational",10761,17802,55.97,High,Increasing,PhD,7041,Software & Platform
Europe,"Journalist, broadcasting",4355,3441,78.18,Moderate,Increasing,High School,-914,Software & Platform
Europe,"Journalist, magazine",8313,9392,41.89,Moderate,Decreasing,PhD,1079,Software & Platform
Europe,"Journalist, newspaper",6092,1577,22.5,Low,Increasing,High School,-4515,Software & Platform
Europe,Land,6925,3259,5.03,Moderate,Decreasing,High School,-3666,Software & Platform
Europe,Land/geomatics surveyor,13161,14457,62.44,High,Decreasing,Associate Degree,1296,Software & Platform
Europe,Landscape architect,9109,3224,29.19,Low,Decreasing,PhD,-5885,Software & Platform
Europe,Lawyer,13686,1587,35.77,Low,Decreasing,Bachelor’s Degree,-12099,Software & Platform
Europe,Learning disability nurse,1411,9269,4.45,Low,Decreasing,Associate Degree,7858,Software & Platform
Europe,Learning mentor,8468,2417,54.31,Low,Decreasing,PhD,-6051,Software & Platform
Europe,"Lecturer, higher education",12282,11427,60.34,Moderate,Decreasing,High School,-855,Software & Platform
Europe,Legal executive,8592,23832,68.64,Moderate,Increasing,Associate Degree,15240,Software & Platform
Europe,Legal secretary,7594,4199,52.77,Low,Decreasing,PhD,-3395,Software & Platform
Europe,Lexicographer,16101,11124,46.06,Low,Decreasing,Master’s Degree,-4977,Software & Platform
Europe,"Librarian, public",7767,669,94.53,High,Increasing,High School,-7098,Software & Platform
Europe,"Lighting technician, broadcasting/film/video",12761,17490,66.84,High,Increasing,PhD,4729,Software & Platform
Europe,Lobbyist,5726,6286,59.32,Low,Decreasing,High School,560,Software & Platform
Europe,Local government officer,11806,19951,68.55,Moderate,Decreasing,High School,8145,Software & Platform
Europe,Location manager,4875,10476,51.97,Low,Decreasing,Associate Degree,5601,Software & Platform
Europe,Logistics and distribution manager,3234,8781,53.63,High,Increasing,High School,5547,Software & Platform
Europe,"Loss adjuster, chartered",17363,13364,60.55,Low,Increasing,PhD,-3999,Software & Platform
Europe,Magazine journalist,16961,12602,75.0,High,Increasing,Bachelor’s Degree,-4359,Software & Platform
Europe,Make,2366,3015,64.58,Low,Increasing,Master’s Degree,649,Software & Platform
Europe,Management consultant,17501,19304,39.47,High,Decreasing,High School,1803,Software & Platform
Europe,Marine scientist,1250,9231,68.1,High,Decreasing,High School,7981,Software & Platform
Europe,Market researcher,4099,1437,82.06,High,Decreasing,Master’s Degree,-2662,Software & Platform
Europe,Marketing executive,19885,7175,55.77,Low,Decreasing,High School,-12710,Software & Platform
Europe,Materials engineer,8838,9684,7.76,Moderate,Increasing,High School,846,Software & Platform
Europe,Mechanical engineer,1384,1122,10.91,High,Increasing,PhD,-262,Software & Platform
Europe,Media buyer,4050,16276,50.4,High,Increasing,High School,12226,Software & Platform
Europe,Media planner,22705,13641,45.22,Moderate,Decreasing,Bachelor’s Degree,-9064,Software & Platform
Europe,Medical laboratory scientific officer,7505,5670,6.32,Moderate,Increasing,Bachelor’s Degree,-1835,Software & Platform
Europe,Medical secretary,1727,2158,99.86,High,Decreasing,Bachelor’s Degree,431,Software & Platform
Europe,Medical technical officer,11590,11166,46.5,Moderate,Increasing,High School,-424,Software & Platform
Europe,Mental health nurse,4623,3889,64.51,Moderate,Increasing,Associate Degree,-734,Software & Platform
Europe,Merchant navy officer,2081,651,78.02,Moderate,Decreasing,High School,-1430,Software & Platform
Europe,Metallurgist,5334,8404,61.08,High,Increasing,Master’s Degree,3070,Software & Platform
Europe,Microbiologist,10339,13450,87.62,Moderate,Increasing,Master’s Degree,3111,Software & Platform
Europe,Midwife,17520,30914,56.24,Low,Decreasing,Associate Degree,13394,Software & Platform
Europe,Minerals surveyor,12807,10232,76.08,Low,Decreasing,Master’s Degree,-2575,Software & Platform
Europe,Mudlogger,21641,17041,57.37,Moderate,Increasing,Associate Degree,-4600,Software & Platform
Europe,Multimedia programmer,5079,2783,24.18,Low,Decreasing,Bachelor’s Degree,-2296,Software & Platform
Europe,Multimedia specialist,7805,2772,67.89,High,Decreasing,Bachelor’s Degree,-5033,Software & Platform
Europe,Museum education officer,2368,1967,53.31,Low,Decreasing,PhD,-401,Software & Platform
Europe,Museum/gallery curator,6172,6802,31.25,Low,Decreasing,Associate Degree,630,Software & Platform
Europe,Museum/gallery exhibitions officer,19653,19605,25.17,High,Decreasing,High School,-48,Software & Platform
Europe,Music therapist,6882,7396,8.72,High,Decreasing,Master’s Degree,514,Software & Platform
Europe,Music tutor,13773,29072,52.01,Moderate,Decreasing,Master’s Degree,15299,Software & Platform
Europe,Musician,1953,4526,46.36,High,Increasing,Associate Degree,2573,Software & Platform
Europe,Nature conservation officer,4746,8239,13.4,Low,Decreasing,Master’s Degree,3493,Software & Platform
Europe,Naval architect,2254,4373,57.31,Low,Increasing,PhD,2119,Software & Platform
Europe,Network engineer,7460,5795,24.8,Low,Increasing,Bachelor’s Degree,-1665,Software & Platform
Europe,Neurosurgeon,6553,16623,38.96,Low,Decreasing,Master’s Degree,10070,Software & Platform
Europe,Newspaper journalist,8979,6212,75.67,High,Increasing,PhD,-2767,Software & Platform
Europe,"Nurse, adult",7491,9231,55.84,Low,Decreasing,Master’s Degree,1740,Software & Platform
Europe,"Nurse, children's",11100,18022,80.55,High,Decreasing,Bachelor’s Degree,6922,Software & Platform
Europe,"Nurse, learning disability",8953,8964,29.14,Low,Increasing,Master’s Degree,11,Software & Platform
Europe,"Nurse, mental health",12814,10805,60.5,Moderate,Decreasing,Bachelor’s Degree,-2009,Software & Platform
Europe,Nutritional therapist,14196,9961,74.24,Moderate,Increasing,Bachelor’s Degree,-4235,Software & Platform
Europe,Occupational hygienist,2699,9089,69.27,Moderate,Increasing,High School,6390,Software & Platform
Europe,Occupational psychologist,136,1016,21.91,Moderate,Decreasing,High School,880,Software & Platform
Europe,Occupational therapist,5785,1357,12.88,Low,Decreasing,PhD,-4428,Software & Platform
Europe,Oceanographer,12690,10382,45.6,Moderate,Decreasing,Associate Degree,-2308,Software & Platform
Europe,Operational investment banker,3270,6761,30.81,Low,Decreasing,Associate Degree,3491,Software & Platform
Europe,Operations geologist,11153,17791,31.56,High,Increasing,Master’s Degree,6638,Software & Platform
Europe,Ophthalmologist,121,4256,79.32,Low,Decreasing,High School,4135,Software & Platform
Europe,"Optician, dispensing",12536,9381,44.11,Moderate,Increasing,High School,-3155,Software & Platform
Europe,Orthoptist,9777,15152,62.12,Low,Decreasing,Master’s Degree,5375,Software & Platform
Europe,Osteopath,9749,6385,43.25,Low,Decreasing,PhD,-3364,Software & Platform
Europe,Outdoor activities/education manager,8114,9397,94.0,Moderate,Decreasing,Bachelor’s Degree,1283,Software & Platform
Europe,Paediatric nurse,1693,1980,8.99,Low,Decreasing,Bachelor’s Degree,287,Software & Platform
Europe,Paramedic,2104,5813,6.89,Low,Decreasing,Associate Degree,3709,Software & Platform
Europe,Passenger transport manager,7178,1617,15.01,Moderate,Increasing,Associate Degree,-5561,Software & Platform
Europe,Patent examiner,15526,13263,18.25,Moderate,Increasing,Associate Degree,-2263,Software & Platform
Europe,Pathologist,7190,4341,44.42,Moderate,Increasing,Bachelor’s Degree,-2849,Software & Platform
Europe,Pension scheme manager,12904,13540,42.74,High,Increasing,Bachelor’s Degree,636,Software & Platform
Europe,Personnel officer,9559,12167,51.22,High,Decreasing,High School,2608,Software & Platform
Europe,Petroleum engineer,11972,3535,24.82,High,Decreasing,Associate Degree,-8437,Software & Platform
Europe,"Pharmacist, community",9681,9791,65.62,Moderate,Increasing,PhD,110,Software & Platform
Europe,"Pharmacist, hospital",2988,1397,57.39,High,Decreasing,Associate Degree,-1591,Software & Platform
Europe,Photographer,4613,8778,51.69,High,Increasing,Master’s Degree,4165,Software & Platform
Europe,"Physicist, medical",6984,15435,38.93,High,Increasing,Bachelor’s Degree,8451,Software & Platform
Europe,Physiological scientist,2306,8032,44.31,Moderate,Decreasing,Bachelor’s Degree,5726,Software & Platform
Europe,Phytotherapist,12435,9399,55.54,Low,Increasing,Associate Degree,-3036,Software & Platform
Europe,"Pilot, airline",1843,345,97.34,Moderate,Decreasing,High School,-1498,Software & Platform
Europe,Planning and development surveyor,7786,9794,23.37,High,Decreasing,High School,2008,Software & Platform
Europe,Plant breeder/geneticist,4945,12219,47.41,High,Decreasing,Master’s Degree,7274,Software & Platform
Europe,Podiatrist,8807,2020,31.58,High,Increasing,Associate Degree,-6787,Software & Platform
Europe,Police officer,9784,2317,76.78,High,Increasing,High School,-7467,Software & Platform
Europe,Politician's assistant,13868,4317,36.04,Low,Decreasing,Bachelor’s Degree,-9551,Software & Platform
Europe,"Presenter, broadcasting",8281,4283,66.46,High,Decreasing,PhD,-3998,Software & Platform
Europe,Press photographer,5649,8895,90.59,High,Increasing,Bachelor’s Degree,3246,Software & Platform
Europe,Primary school teacher,9202,9694,35.86,Moderate,Decreasing,PhD,492,Software & Platform
Europe,Print production planner,4660,1570,8.1,Low,Increasing,Master’s Degree,-3090,Software & Platform
Europe,Printmaker,4249,7166,41.9,Low,Increasing,High School,2917,Software & Platform
Europe,Prison officer,24122,21181,33.34,Moderate,Increasing,Master’s Degree,-2941,Software & Platform
Europe,Private music teacher,13966,7572,44.62,Moderate,Increasing,Associate Degree,-6394,Software & Platform
Europe,"Producer, radio",11262,15093,29.98,High,Decreasing,Master’s Degree,3831,Software & Platform
Europe,"Producer, television/film/video",2220,752,21.83,Low,Decreasing,PhD,-1468,Software & Platform
Europe,Product designer,1706,6865,55.37,Moderate,Increasing,Master’s Degree,5159,Software & Platform
Europe,Product manager,2216,7017,20.58,High,Decreasing,High School,4801,Software & Platform
